ID,Gender,CustomerType,Age,TypeTravel,Travel_Class,Travel_Distance,DepartureDelay_in_Mins,ArrivalDelay_in_Mins,Seat_comfort,Seat_Class,Arrival_time_convenient,Catering,Platform_location,Onboardwifi_service,Onboard_entertainment,Online_support,Onlinebooking_Ease,Onboard_service,Leg_room,Baggage_handling,Checkin_service,Cleanliness,Online_boarding,Target_Act,Target_Pre
98810030,1,0,45.0,1,1,1466,0.0,0.0,5,1,5,5,2,1,5,1,1,3,5,0,3,3,1,0,0
98808969,0,1,25.0,0,1,1788,5.0,14.0,4,0,4,0,0,5,0,5,5,5,0,2,3,3,5,0,0
98804018,0,0,44.0,1,1,927,0.0,1.0,0,0,0,0,2,0,1,1,1,1,1,2,0,1,3,1,1
98893122,1,0,48.0,1,1,988,0.0,0.0,5,0,5,5,2,1,5,3,1,4,5,3,4,0,1,0,0
98853530,0,0,37.0,0,0,834,0.0,0.0,5,0,5,5,1,5,3,5,0,0,0,0,4,0,0,1,1
98803645,0,0,27.0,0,1,1330,0.0,17.0,3,1,4,4,3,3,3,3,3,4,0,3,4,3,3,1,1
98838510,1,0,55.0,0,1,1951,18.0,24.0,3,1,3,3,0,3,3,3,3,5,3,3,3,1,3,1,1
98890563,1,1,59.0,0,0,1769,0.0,0.0,5,0,5,5,4,1,5,1,1,5,4,3,1,3,1,0,0
98854173,0,0,55.0,1,0,454,0.0,0.0,4,1,4,4,3,1,3,1,3,3,3,2,1,3,3,1,1
98806191,0,1,27.0,0,1,2302,17.0,19.0,1,0,1,1,4,3,1,3,3,5,4,2,0,1,3,1,1
98844770,1,0,56.0,0,0,2081,0.0,0.0,1,1,1,1,4,4,3,1,0,0,4,0,0,0,0,1,1
98864773,0,0,60.0,0,0,1521,22.0,10.0,3,1,3,3,0,3,1,3,3,3,1,2,3,3,0,1,1
98808943,0,0,55.0,0,0,2820,24.0,26.0,4,1,4,4,3,0,3,3,1,1,1,1,0,1,1,1,1
98808997,0,0,46.0,0,1,893,0.0,0.0,1,0,1,1,4,3,0,0,1,1,1,1,4,1,3,1,1
98829147,1,0,58.0,1,1,1339,0.0,0.0,2,1,0,2,0,5,2,5,5,4,5,0,3,0,5,1,1
98825284,0,1,24.0,0,0,1557,0.0,0.0,2,1,2,2,0,1,2,1,1,3,1,1,1,1,1,1,1
98823480,0,0,50.0,0,1,1979,195.0,205.0,0,0,2,0,2,0,3,3,0,5,0,3,3,3,3,0,0
98821578,0,0,52.0,0,0,1507,13.0,2.0,4,1,0,4,3,3,1,1,3,3,3,2,3,3,3,1,1
98866772,1,1,20.0,0,1,1923,0.0,4.0,4,1,3,4,0,1,4,5,1,0,5,0,5,3,1,0,0
98873986,1,0,65.0,0,0,1013,0.0,0.0,0,0,1,0,2,0,3,1,3,3,3,2,3,3,3,1,1
98881639,0,0,32.0,1,1,3401,0.0,0.0,3,0,3,3,0,1,1,3,3,3,3,2,0,3,1,1,1
98823119,1,0,52.0,0,0,3289,17.0,46.0,3,1,3,3,0,4,3,1,1,1,1,1,3,1,3,1,1
98836034,0,0,43.0,0,0,3595,4.0,25.0,3,0,3,3,0,4,1,1,1,1,1,1,3,1,3,1,1
98886958,1,0,33.0,0,0,1630,0.0,0.0,4,0,4,0,3,1,1,1,1,0,5,4,1,0,1,1,1
98861985,1,0,45.0,0,0,2475,18.0,9.0,4,1,5,5,1,4,4,4,3,3,5,3,4,5,4,0,0
98813717,1,0,33.0,1,1,1562,0.0,4.0,0,1,0,0,2,1,0,1,1,0,1,2,5,0,1,0,0
98805400,0,0,35.0,0,1,2022,0.0,1.0,1,1,3,3,0,1,1,1,1,0,1,0,5,1,1,1,1
98885627,0,0,25.0,1,1,2738,0.0,0.0,3,1,1,3,3,1,3,1,1,3,0,2,1,1,1,0,0
98817179,0,0,56.0,0,0,613,0.0,0.0,5,1,5,5,1,1,1,3,3,3,3,2,3,3,1,1,1
98810169,0,0,30.0,0,0,3873,194.0,196.0,4,0,4,4,3,1,1,1,1,4,1,2,1,1,1,1,1
98828218,0,0,41.0,0,0,2554,166.0,165.0,3,0,3,3,0,1,1,1,3,1,1,1,1,0,1,1,1
98819705,0,0,40.0,0,0,432,0.0,7.0,1,1,1,1,4,3,3,3,1,1,1,1,1,1,3,1,1
98833911,0,0,30.0,1,1,2690,19.0,14.0,4,1,0,0,3,1,5,4,0,0,1,0,4,0,5,1,0
98867495,0,0,24.0,0,0,2402,0.0,0.0,2,0,3,2,3,3,2,3,3,0,4,1,3,3,3,1,1
98815112,1,0,20.0,1,1,2833,86.0,90.0,0,0,1,4,3,5,4,3,5,0,3,0,3,3,5,0,0
98882881,1,0,67.0,1,1,2353,16.0,0.0,0,1,0,0,4,0,0,0,0,1,3,2,4,4,0,0,0
98888260,0,0,45.0,1,1,869,0.0,0.0,5,0,5,5,1,3,1,1,0,0,3,0,0,0,3,1,1
98875025,0,0,56.0,0,0,1548,0.0,0.0,1,0,1,1,4,4,3,1,3,3,3,2,3,3,0,1,1
98878268,1,0,56.0,0,0,3348,0.0,0.0,0,0,0,0,2,4,3,1,3,3,3,2,1,3,0,1,1
98876848,0,1,27.0,0,0,1700,11.0,7.0,0,0,4,4,0,0,4,0,0,3,3,1,1,3,0,0,0
98886744,1,1,25.0,0,1,1689,0.0,0.0,2,1,2,2,3,3,2,3,3,3,3,4,1,5,3,1,1
98892561,0,0,45.0,0,0,2549,5.0,0.0,5,0,5,0,1,1,0,0,3,3,3,2,5,3,0,1,1
98822196,1,1,26.0,0,1,1662,0.0,0.0,4,1,3,4,2,1,4,1,1,5,5,1,3,5,1,0,0
98813704,1,0,77.0,0,1,1516,0.0,0.0,4,0,1,0,2,4,4,4,4,4,0,3,3,4,4,0,0
98845248,1,0,14.0,0,0,2761,183.0,173.0,3,1,5,5,1,3,3,3,3,4,0,2,3,0,3,0,0
98807204,0,0,37.0,1,1,3160,6.0,0.0,5,1,5,5,1,1,1,1,1,1,1,2,0,3,1,1,1
98863455,0,0,40.0,1,1,2262,0.0,0.0,4,1,4,4,3,0,1,1,3,3,3,2,0,3,0,1,1
98802154,0,0,51.0,1,1,513,1.0,30.0,3,1,3,3,0,3,3,1,3,3,3,2,1,3,3,1,1
98830411,0,0,69.0,1,1,512,40.0,26.0,3,1,3,3,0,0,3,1,1,1,1,1,3,1,3,1,1
98861245,0,0,43.0,0,0,3907,0.0,0.0,1,1,5,1,4,0,1,3,1,1,1,1,0,1,1,1,1
98863250,1,0,37.0,1,1,2710,0.0,0.0,5,0,5,0,2,5,5,5,5,5,4,3,0,0,5,0,0
98836502,0,0,22.0,0,1,1813,83.0,84.0,1,1,0,0,2,1,1,1,1,3,4,0,0,3,1,1,1
98849286,1,1,26.0,0,0,2791,13.0,28.0,4,0,4,4,1,5,4,3,5,0,3,2,0,3,5,0,0
98853331,1,0,57.0,0,0,3371,0.0,0.0,1,0,1,1,4,0,3,1,1,1,1,1,1,1,3,1,1
98873931,0,1,25.0,0,0,1950,27.0,15.0,3,0,1,3,4,0,3,4,0,0,1,2,0,1,0,1,0
98843006,0,0,26.0,1,0,2158,0.0,0.0,3,0,3,3,3,3,3,3,3,1,1,2,1,1,3,1,1
98805082,0,0,45.0,0,0,2465,1.0,9.0,1,0,1,1,4,1,1,1,3,4,0,2,1,3,1,1,1
98871958,1,0,15.0,0,1,2334,0.0,0.0,3,1,4,4,3,3,3,0,3,1,5,0,1,1,3,1,1
98803947,0,1,31.0,0,1,1905,16.0,5.0,0,1,0,0,2,5,0,5,5,4,0,0,3,0,5,0,0
98850771,0,0,57.0,0,0,1682,0.0,0.0,0,1,5,5,1,1,4,0,0,0,0,0,3,0,0,0,0
98844697,0,1,39.0,0,0,1569,2.0,0.0,0,0,0,0,3,5,0,5,5,1,1,0,5,1,5,0,0
98861013,1,0,56.0,0,0,224,0.0,0.0,0,1,0,0,2,1,1,1,1,3,1,1,0,1,0,1,1
98814259,1,0,45.0,0,0,2063,0.0,0.0,4,0,1,4,3,4,3,1,3,3,1,2,3,3,3,1,1
98835547,1,0,58.0,1,1,1718,0.0,1.0,0,0,5,0,0,1,0,4,1,3,4,2,5,3,1,0,0
98848072,0,0,51.0,1,1,979,15.0,19.0,3,0,1,1,4,1,0,3,3,3,3,2,1,3,4,1,0
98873912,0,0,49.0,0,0,1423,0.0,0.0,5,0,1,5,1,4,3,3,3,3,3,2,1,3,1,1,1
98878246,0,0,41.0,0,0,1231,14.0,38.0,0,1,0,0,2,1,3,3,3,3,3,2,0,3,1,1,1
98869109,0,0,43.0,0,0,2529,11.0,25.0,4,1,4,4,3,3,3,3,0,4,3,1,3,0,3,1,1
98804439,1,0,54.0,1,1,2447,39.0,33.0,0,1,3,3,2,0,3,1,0,3,3,1,1,3,0,0,0
98840124,1,0,46.0,1,1,1404,0.0,0.0,4,1,1,4,2,4,4,4,4,3,1,1,1,1,4,0,0
98803082,1,0,8.0,1,1,1686,7.0,0.0,0,1,0,0,3,1,0,1,1,3,4,0,3,4,1,0,0
98893833,1,0,46.0,1,1,1467,0.0,0.0,0,0,5,0,0,5,0,5,5,0,1,2,0,0,5,0,0
98815223,1,1,48.0,0,1,1888,0.0,0.0,4,0,2,4,4,1,4,3,1,3,4,2,5,5,1,0,0
98808601,0,0,29.0,1,1,2097,9.0,0.0,4,1,4,4,3,3,3,3,3,3,4,2,5,4,3,1,1
98858363,0,0,54.0,0,1,1776,16.0,19.0,4,1,0,3,0,5,0,0,4,4,4,3,4,4,5,0,0
98808320,1,0,55.0,0,0,2518,6.0,13.0,1,1,1,1,4,1,3,3,1,0,3,2,3,1,3,1,1
98834157,0,0,54.0,0,0,1631,0.0,0.0,1,0,1,1,4,0,1,3,3,3,1,2,0,3,3,1,1
98815802,1,0,18.0,1,1,1673,0.0,0.0,3,0,4,3,0,3,3,3,3,3,4,2,5,0,3,0,1
98807814,0,0,33.0,0,1,1475,25.0,20.0,5,0,1,1,4,5,5,5,5,0,0,2,4,0,5,0,0
98820346,1,0,44.0,0,0,2155,4.0,0.0,3,1,3,1,0,4,3,3,3,3,3,2,1,3,3,1,1
98834183,1,0,44.0,0,1,1811,32.0,40.0,3,0,0,3,2,3,3,3,3,0,3,0,1,1,3,1,1
98817231,0,0,54.0,1,1,275,0.0,4.0,0,1,0,0,2,1,1,3,0,0,0,0,3,0,1,1,1
98856345,1,1,28.0,0,0,2454,0.0,0.0,0,1,0,0,3,0,0,0,0,3,3,2,1,1,0,0,0
98893591,0,0,68.0,0,1,443,0.0,0.0,3,1,4,0,3,1,0,4,3,3,3,2,5,3,4,1,1
98810364,1,0,66.0,1,1,2181,88.0,84.0,4,0,1,4,0,1,4,1,1,0,1,3,1,1,1,0,0
98882436,1,0,62.0,1,1,1895,0.0,0.0,4,1,1,0,4,4,4,4,4,5,0,0,4,0,4,0,0
98817890,1,0,45.0,0,1,1820,0.0,0.0,1,1,1,1,4,1,1,1,1,1,0,4,1,0,1,1,1
98847542,0,0,19.0,0,1,2306,0.0,0.0,0,0,0,0,4,4,0,4,4,1,3,2,1,1,4,0,0
98873410,0,1,22.0,0,0,2518,0.0,0.0,2,1,1,2,2,5,1,0,5,5,4,0,3,3,5,1,1
98891694,1,0,49.0,1,1,1734,6.0,0.0,2,0,1,0,2,0,2,5,0,3,1,1,3,1,0,1,1
98849485,0,0,41.0,1,1,1627,2.0,0.0,4,1,4,4,3,4,4,1,3,3,3,2,0,3,3,1,1
98817858,1,0,59.0,1,0,1109,1.0,2.0,1,1,3,3,3,1,1,3,3,3,3,2,3,3,0,1,1
98837760,0,0,16.0,1,1,1876,3.0,18.0,3,0,5,5,1,3,1,3,3,4,1,1,0,5,3,1,1
98800729,0,0,50.0,0,0,79,0.0,0.0,4,1,4,4,3,3,0,3,1,1,1,1,3,1,4,1,1
98850731,0,1,21.0,0,0,4203,21.0,26.0,0,1,3,0,0,0,0,0,0,3,3,2,0,4,0,0,0
98891554,1,0,41.0,1,1,3324,0.0,0.0,5,0,5,5,2,3,5,3,3,3,0,4,3,4,3,0,0
98881207,1,0,52.0,0,0,473,0.0,0.0,0,1,3,0,0,4,4,0,0,0,0,0,0,0,0,0,0
98808901,0,0,41.0,0,0,215,37.0,38.0,4,0,4,4,3,3,4,0,3,3,3,2,4,3,4,1,1
98875793,1,0,61.0,0,1,2140,0.0,0.0,5,1,4,4,3,5,5,5,5,3,4,0,4,3,5,0,0
98892449,1,0,55.0,1,1,1994,0.0,0.0,3,0,5,0,0,3,0,3,3,5,3,3,3,0,3,0,0
98853877,1,1,43.0,0,1,1937,0.0,1.0,5,0,2,5,0,1,5,1,1,3,4,3,0,1,1,0,0
98835444,1,0,18.0,1,0,1879,0.0,0.0,0,0,3,3,1,1,3,1,1,3,1,1,3,3,1,0,0
98843764,0,0,35.0,0,1,2767,0.0,0.0,0,1,3,3,0,0,0,0,0,5,1,2,0,5,0,1,0
98857577,1,1,18.0,0,1,2249,0.0,0.0,0,0,4,4,0,1,4,1,1,3,3,2,5,0,1,0,0
98843643,1,1,25.0,0,0,2505,0.0,0.0,1,0,2,1,1,4,1,4,4,0,0,1,1,3,4,1,1
98890522,1,0,44.0,0,0,1859,0.0,0.0,2,1,3,2,1,0,1,1,4,4,4,3,3,4,0,1,1
98829449,1,0,43.0,1,1,2238,0.0,0.0,5,1,3,5,1,5,5,1,5,3,0,2,3,3,5,0,0
98871461,0,0,59.0,0,0,381,0.0,0.0,1,1,1,1,4,1,3,3,1,1,1,1,3,1,3,1,1
98877657,0,0,51.0,0,0,1787,4.0,36.0,0,0,3,3,0,5,0,3,0,0,0,0,0,0,4,0,0
98834710,1,0,16.0,1,1,2057,3.0,13.0,4,1,3,4,1,3,4,5,3,1,3,1,0,3,3,0,0
98814602,0,0,58.0,1,1,826,76.0,71.0,0,0,0,0,2,5,1,3,1,1,1,1,4,1,4,1,1
98869921,0,0,20.0,1,1,1765,1.0,14.0,1,0,1,1,4,4,3,3,1,1,1,1,0,1,3,1,1
98831358,1,0,47.0,0,0,1459,33.0,60.0,0,1,0,1,1,5,3,0,0,0,0,0,3,0,5,0,0
98805391,1,0,40.0,0,0,111,0.0,0.0,2,0,1,2,3,4,1,3,4,3,4,3,4,4,4,1,1
98820222,0,0,36.0,0,0,1745,0.0,0.0,4,0,4,0,3,1,3,3,1,1,1,1,1,1,0,1,1
98878731,1,1,23.0,0,1,2650,142.0,140.0,0,1,0,0,2,0,3,1,0,1,0,0,1,4,1,0,0
98813619,1,0,10.0,1,1,2109,0.0,0.0,0,1,3,0,1,1,0,1,1,0,4,2,1,3,1,0,0
98880537,1,0,49.0,0,0,3560,0.0,0.0,0,1,0,0,2,1,3,1,1,1,1,1,3,1,1,1,1
98834045,1,0,40.0,0,0,581,0.0,0.0,5,1,5,0,1,0,3,3,0,0,0,0,1,0,1,1,1
98818516,0,1,55.0,0,1,1403,63.0,59.0,4,0,4,4,0,1,4,3,1,0,3,3,0,5,1,0,0
98892069,1,0,52.0,1,1,1900,0.0,0.0,4,0,1,4,0,4,4,4,4,3,3,2,3,1,4,0,0
98832938,0,1,30.0,0,0,1782,92.0,80.0,3,1,3,3,0,5,3,5,5,3,1,1,0,3,5,1,1
98810258,1,1,35.0,0,0,3225,4.0,6.0,5,0,2,2,3,1,2,1,1,0,1,3,0,0,1,0,0
98866159,0,0,59.0,1,1,238,0.0,0.0,3,1,3,3,1,0,1,3,0,0,3,0,0,0,3,0,0
98887332,0,0,44.0,1,1,351,0.0,0.0,4,0,4,4,3,3,1,1,1,1,1,1,1,1,3,1,1
98819953,0,0,56.0,1,1,505,0.0,0.0,0,1,0,0,2,1,1,1,1,1,1,1,1,1,0,1,1
98874049,1,1,21.0,0,1,2066,0.0,0.0,0,1,1,0,0,0,0,0,0,5,4,2,0,3,0,0,0
98861734,1,0,35.0,0,0,271,0.0,11.0,5,1,5,0,1,1,5,4,3,3,3,2,1,3,5,1,1
98820281,1,0,56.0,0,0,480,33.0,25.0,0,1,1,4,4,4,0,0,0,0,0,0,3,0,3,0,0
98854028,1,0,25.0,0,0,2869,0.0,0.0,1,0,2,0,0,1,1,4,1,1,4,2,0,3,1,1,1
98890511,1,0,38.0,0,0,3102,18.0,0.0,5,0,5,5,1,3,1,4,3,3,3,2,3,3,4,1,1
98856283,1,1,23.0,0,1,1957,0.0,0.0,0,1,0,0,3,0,0,0,0,1,1,1,1,1,0,0,0
98893564,0,0,44.0,0,0,4443,203.0,200.0,5,0,5,0,1,0,0,0,3,3,1,1,0,3,0,1,1
98820605,0,0,50.0,0,1,1071,0.0,0.0,3,0,4,0,3,4,3,3,3,3,3,2,5,3,5,1,1
98873543,0,0,56.0,0,1,970,19.0,10.0,4,0,0,0,2,5,0,0,4,4,4,3,3,4,3,0,0
98892265,1,0,40.0,1,1,1614,0.0,0.0,3,1,1,3,0,1,3,1,1,3,4,1,3,3,1,1,0
98811744,1,0,39.0,0,0,2291,0.0,1.0,3,0,3,0,0,0,1,1,0,0,0,0,3,0,3,1,1
98857373,0,0,44.0,0,0,1122,0.0,0.0,0,0,0,0,2,1,1,3,3,3,3,2,3,3,0,1,1
98859948,0,1,33.0,0,1,2031,165.0,165.0,3,0,5,3,0,3,5,3,3,3,3,0,3,0,3,0,0
98828656,1,0,37.0,1,1,1919,0.0,4.0,3,0,5,5,1,3,3,3,3,1,4,2,3,4,3,1,1
98801391,0,0,14.0,1,1,1363,58.0,57.0,4,1,4,4,3,4,3,3,3,3,3,2,1,3,1,1,1
98812303,1,0,41.0,0,0,1939,6.0,5.0,2,0,2,2,0,1,3,3,5,5,5,4,3,5,3,1,1
98839696,1,0,22.0,1,1,2626,0.0,0.0,4,0,1,4,2,1,4,1,1,0,0,2,1,1,1,0,0
98869330,0,0,24.0,0,0,3398,0.0,0.0,5,0,5,5,1,1,1,1,1,3,3,2,0,3,1,1,1
98871480,0,0,53.0,0,0,2758,24.0,19.0,3,0,3,3,0,3,3,3,1,1,1,1,3,1,0,1,1
98814953,0,0,27.0,0,1,3438,0.0,0.0,1,1,5,0,1,1,1,1,1,4,0,1,5,3,1,1,1
98811519,1,0,30.0,0,0,5296,0.0,0.0,0,1,1,0,2,3,3,3,3,1,4,1,0,1,3,1,1
98873752,1,0,34.0,0,0,1772,84.0,80.0,5,1,5,5,1,1,0,1,3,3,3,2,3,3,0,1,1
98859960,1,0,16.0,1,1,2651,0.0,0.0,0,1,1,0,4,4,0,4,4,3,0,2,1,1,4,0,0
98810678,1,0,55.0,0,0,3203,3.0,0.0,4,0,4,0,3,3,1,1,1,1,1,1,1,1,3,1,1
98886566,1,0,69.0,1,1,2836,9.0,0.0,0,1,4,0,1,0,0,0,0,5,5,4,3,4,0,0,0
98801494,1,0,46.0,1,1,1199,0.0,3.0,0,0,3,0,2,3,0,3,3,3,1,2,0,3,3,0,0
98879865,1,0,27.0,0,1,1262,0.0,9.0,0,0,5,5,1,0,0,0,0,4,3,2,3,0,0,0,0
98835322,0,0,25.0,0,1,1941,21.0,16.0,0,1,0,1,4,0,0,3,0,4,3,0,0,0,0,0,0
98804201,1,0,64.0,0,1,1306,0.0,0.0,0,1,3,3,0,3,0,3,3,3,1,1,4,0,3,1,0
98815365,0,0,26.0,0,1,1743,0.0,4.0,0,0,0,4,2,0,4,5,0,3,3,2,4,0,0,0,0
98892629,0,0,8.0,0,0,3412,0.0,17.0,4,0,4,0,3,4,4,4,4,5,4,0,0,3,4,0,0
98889749,0,0,31.0,0,0,4049,19.0,16.0,2,1,0,2,4,0,0,0,0,3,0,0,0,4,0,1,1
98871788,1,0,46.0,0,0,2849,96.0,111.0,4,1,5,5,1,1,3,3,4,4,4,3,3,4,0,0,1
98885991,0,0,59.0,0,0,1867,0.0,0.0,5,1,5,5,1,0,3,1,3,3,3,2,0,3,1,1,1
98864783,0,0,25.0,0,1,1774,58.0,71.0,4,0,4,4,2,4,4,4,4,0,5,2,0,0,4,0,0
98876708,0,0,20.0,1,1,1302,70.0,102.0,1,0,1,1,4,4,3,1,1,1,1,1,1,1,3,1,1
98803298,1,0,18.0,1,1,2802,20.0,11.0,3,0,1,3,4,5,3,5,5,1,0,1,3,1,5,0,0
98814924,1,1,24.0,0,0,1684,0.0,0.0,3,1,2,0,0,5,3,5,5,1,3,1,3,3,5,1,1
98881296,0,0,41.0,1,1,1572,0.0,0.0,2,1,3,2,0,0,2,0,0,0,4,1,0,1,0,1,1
98848312,1,1,18.0,0,1,1418,43.0,47.0,0,1,4,0,2,1,0,1,1,3,0,2,0,0,1,0,0
98872790,0,0,26.0,0,0,2051,0.0,0.0,4,1,4,4,3,3,3,3,3,0,0,2,3,1,3,1,1
98825054,1,0,39.0,0,0,2359,0.0,0.0,4,0,0,0,2,1,3,3,4,4,4,3,3,4,0,0,0
98872186,0,0,42.0,0,0,540,0.0,1.0,1,1,1,0,4,4,3,1,3,3,3,2,0,3,3,1,1
98814895,0,0,42.0,0,0,657,0.0,0.0,4,0,4,4,3,4,3,1,4,4,4,3,0,4,3,1,1
98884546,1,1,46.0,0,0,2727,23.0,8.0,4,1,4,4,2,0,4,0,0,1,4,1,3,3,0,1,0
98848356,1,0,43.0,1,1,1154,0.0,0.0,3,0,0,0,2,3,3,3,3,5,0,2,0,3,3,0,1
98883324,1,0,45.0,0,0,508,0.0,44.0,0,0,1,1,4,0,0,4,0,0,0,0,5,0,0,0,0
98860609,0,1,37.0,0,1,1268,61.0,61.0,5,0,0,4,0,1,4,1,1,0,0,0,3,3,1,0,0
98809407,1,0,19.0,1,0,3173,6.0,0.0,0,0,1,0,2,4,0,4,4,1,4,1,1,3,4,0,0
98826162,0,0,32.0,0,0,4419,0.0,0.0,0,1,0,0,2,3,3,3,3,3,4,1,0,1,3,1,1
98831286,0,0,53.0,1,1,641,17.0,13.0,4,1,0,4,3,0,1,3,3,3,3,2,5,3,0,1,1
98826329,1,0,25.0,1,1,2400,0.0,0.0,3,1,0,3,2,0,3,0,0,3,4,4,0,5,0,1,0
98812727,0,0,75.0,0,0,397,0.0,0.0,4,1,1,4,3,4,4,0,0,0,1,0,4,0,0,1,1
98852691,0,0,46.0,0,0,3575,0.0,0.0,0,0,0,1,2,4,3,1,3,3,3,2,0,3,0,1,1
98882470,1,0,39.0,0,0,2293,3.0,10.0,3,0,3,4,0,1,1,1,0,1,3,1,1,0,1,1,1
98852733,1,0,41.0,0,1,905,1.0,0.0,5,1,4,4,3,5,5,5,5,0,5,2,0,0,5,0,0
98816761,0,0,18.0,0,1,2255,0.0,0.0,0,1,0,0,0,3,0,3,3,3,1,2,0,3,3,0,0
98817820,0,0,27.0,1,1,2051,12.0,12.0,4,1,0,0,2,4,5,5,4,4,4,3,5,4,4,1,0
98834515,0,0,37.0,0,1,1976,0.0,0.0,5,1,2,2,2,5,2,5,5,5,4,2,5,3,5,0,0
98878636,0,1,43.0,0,1,1199,0.0,0.0,5,0,2,0,1,1,5,1,1,0,3,1,5,3,1,0,0
98868686,1,0,11.0,1,1,1201,0.0,0.0,0,0,1,2,3,1,2,5,1,0,1,1,4,3,1,0,0
98887322,1,1,22.0,0,0,1998,12.0,12.0,1,0,0,1,0,1,1,1,1,0,4,2,1,1,1,1,1
98844801,1,0,68.0,0,0,1931,0.0,4.0,0,1,0,0,2,4,3,3,0,0,0,0,0,0,3,0,1
98817660,0,0,28.0,0,1,1553,0.0,0.0,3,1,5,5,1,3,3,3,3,4,3,2,3,1,3,1,1
98831661,0,0,18.0,1,1,3470,0.0,0.0,5,1,0,5,1,1,1,1,1,3,5,0,4,3,1,1,1
98881886,0,0,40.0,0,0,1732,18.0,0.0,1,1,1,1,4,1,3,1,4,4,4,3,0,4,3,1,1
98806948,0,0,29.0,0,0,2977,0.0,5.0,3,0,0,3,0,1,1,1,1,0,3,2,4,4,1,1,1
98873218,1,0,41.0,0,0,2178,60.0,70.0,0,1,0,0,2,1,0,3,0,0,0,0,0,0,3,0,0
98800636,1,0,24.0,0,1,1892,4.0,0.0,3,0,2,3,3,3,3,3,3,1,4,1,3,1,3,1,1
98842127,1,0,56.0,0,0,253,13.0,16.0,5,0,5,5,1,5,4,3,1,3,1,1,5,1,4,1,1
98837067,0,0,37.0,1,1,1497,0.0,0.0,1,1,1,0,4,4,3,3,3,3,3,2,3,3,1,1,1
98870215,1,0,45.0,0,0,499,3.0,0.0,3,0,3,4,0,4,3,3,3,3,3,2,1,3,1,1,1
98812943,1,0,13.0,1,1,1835,13.0,1.0,1,0,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1
98809960,0,0,24.0,0,0,3883,0.0,0.0,4,1,5,5,1,4,4,4,4,5,0,0,0,3,4,0,0
98814795,0,0,46.0,0,1,325,27.0,10.0,3,1,5,5,1,0,3,0,3,3,3,2,5,3,5,0,0
98879389,0,0,37.0,1,0,1457,36.0,44.0,1,1,4,4,3,1,1,1,1,3,4,2,0,3,1,1,1
98827944,0,0,37.0,0,0,3187,66.0,80.0,4,0,5,5,1,4,0,3,4,4,4,3,3,4,5,0,0
98842958,0,0,52.0,0,0,1909,0.0,0.0,1,1,1,1,4,0,1,3,3,3,3,2,1,3,0,1,1
98842551,1,0,44.0,1,1,2045,14.0,1.0,4,0,3,5,2,3,5,3,3,0,3,2,3,1,3,0,0
98807127,1,0,36.0,1,1,2570,0.0,28.0,1,1,3,1,2,5,1,5,5,3,4,0,0,3,5,1,1
98858955,0,1,24.0,0,0,1981,28.0,19.0,3,0,4,3,2,4,3,4,4,0,1,0,3,0,4,0,1
98828103,1,0,65.0,1,1,2025,0.0,5.0,3,1,3,1,0,4,1,4,4,5,0,2,0,0,4,1,0
98811939,1,1,39.0,0,0,2593,0.0,0.0,1,1,1,1,2,1,1,1,1,0,4,2,0,1,1,1,1
98804928,0,0,28.0,0,1,1447,52.0,44.0,3,0,4,3,0,5,3,5,5,3,3,0,5,3,5,0,0
98811010,1,0,60.0,0,0,1763,0.0,0.0,0,0,0,0,2,0,0,3,3,3,3,2,0,3,1,1,1
98822585,1,0,44.0,0,0,1193,9.0,0.0,1,1,4,1,4,4,3,3,4,4,4,3,0,4,1,1,1
98804408,1,0,26.0,0,0,3662,0.0,0.0,0,0,0,1,2,4,4,4,4,5,1,1,3,0,4,1,1
98852476,0,0,29.0,0,0,2524,0.0,0.0,4,0,4,0,3,3,3,3,3,1,1,3,3,5,3,1,1
98815389,1,0,29.0,0,0,1631,0.0,0.0,4,1,1,1,4,4,4,4,4,3,1,2,5,0,4,0,0
98825189,0,0,53.0,0,0,894,9.0,5.0,3,0,3,3,0,3,3,1,1,1,1,1,1,1,1,1,1
98846201,0,0,25.0,0,1,1889,45.0,30.0,0,1,5,0,2,3,4,1,3,0,5,2,3,3,3,0,0
98813593,1,0,50.0,1,1,1917,1.0,7.0,0,1,0,0,2,1,0,3,1,1,1,2,3,3,1,0,0
98806150,1,1,18.0,0,1,1953,0.0,0.0,0,0,0,0,1,4,0,4,4,0,0,1,0,1,4,0,0
98838519,0,1,50.0,0,0,2242,0.0,0.0,1,0,2,2,0,0,1,1,0,3,4,2,1,3,0,1,1
98842337,0,0,30.0,0,0,1615,0.0,0.0,3,1,1,1,4,3,3,3,3,0,4,2,3,3,3,0,1
98858717,0,0,34.0,0,0,1974,0.0,0.0,3,1,3,3,0,4,1,1,3,3,3,2,0,3,1,1,1
98884338,1,0,70.0,0,1,4314,2.0,19.0,0,1,5,5,1,0,0,0,3,1,0,0,0,5,0,0,0
98889244,0,0,57.0,0,0,512,0.0,8.0,4,1,3,3,0,5,3,3,4,4,4,3,3,4,3,0,0
98822349,1,0,42.0,0,1,1800,0.0,0.0,0,1,4,0,1,0,0,0,0,5,4,2,4,0,0,0,0
98884607,1,0,69.0,0,0,211,0.0,0.0,3,1,3,3,0,5,3,0,1,1,1,0,0,1,5,1,1
