Sales,CategoryName,Profit_Ratio,Discount,Quantity,Order_Profit ,Product_type,Prod_Category_Id,ProductLength,ProductWeight,Dispatched,Scheduled_Shipping,Delivery_Review,Session_Ordered,WeekdayOrder,Cust_State_Encoded,Customer_Category_Encoded,Transcation_Encoded,Shipping_Class_Encoded,Warehouse_Region_Encoded,Order_zone_Encoded,y_pred,y_act,OrderId
223,45,0.37,0.1,5,1367.78,1,46,80,1659,1,2,4,1,0,11,2,2,0,0,0,1,1,2485918
258,4,0.26,0.21,1,5526.05,1,43,172,1291,0,2,2,1,0,4,1,1,3,2,1,0,0,2387564
30,45,0.38,0.02,1,1390.64,1,46,80,440,0,5,2,3,1,2,0,3,1,2,1,1,1,2519574
108,44,0.35,0.25,5,720.82,1,13,205,30623,1,3,4,2,0,10,1,3,3,1,4,0,0,2351844
367,25,0.38,0.21,1,10812.17,1,45,193,28463,1,3,4,2,0,0,1,2,1,0,1,1,0,2390038
173,11,0.5,0,5,2096.06,0,17,36,112,0,2,4,2,0,10,0,2,0,2,0,1,0,2518087
172,45,0.11,0.18,3,391.2,1,46,166,3515,0,4,3,2,1,14,0,3,3,4,3,0,0,2441743
160,45,0.11,0.1,3,390.13,1,46,148,1708,1,4,5,1,0,16,0,1,3,2,1,0,0,2446107
66,31,0.44,0.19,1,2603.36,0,72,193,25279,0,4,3,1,0,12,1,1,3,3,4,0,0,2387610
148,45,0.28,0.25,3,967.43,1,46,136,2099,1,2,3,1,1,3,1,2,3,3,4,0,0,2454409
149,3,0.11,0.04,1,1033.14,0,18,176,3732,0,2,4,2,1,4,0,2,3,4,4,0,0,2363161
149,45,-0.21,0.21,4,-723.69,0,46,167,2243,1,4,4,3,0,11,1,3,3,2,4,0,0,2447004
133,12,0.11,0.16,5,188.53,0,40,25,1488,0,4,4,2,0,0,0,3,3,2,0,0,0,2342205
102,3,0.5,0.04,1,4604.3,1,18,49,191,0,6,2,3,1,15,2,2,3,4,2,1,1,2505197
173,44,-1.75,0.21,4,-4225.51,1,13,196,13991,0,3,4,1,1,1,0,3,3,2,4,0,0,2346382
64,19,0.35,0.25,5,477.52,1,36,186,3587,1,5,4,2,1,14,0,2,3,3,1,1,1,2350898
241,43,0.48,0,1,6833.41,1,48,45,1634,0,4,3,2,0,13,0,2,3,2,1,0,0,2418281
68,19,0.31,0.11,2,445.92,1,36,58,112,1,4,2,2,1,2,2,1,3,1,0,0,0,2508992
116,11,0.26,0.1,2,1109.51,1,17,166,3677,0,4,3,1,1,5,1,2,3,0,4,0,0,2350434
218,43,-0.28,0.04,1,-3970.9,0,48,29,1546,0,3,4,1,0,17,1,1,3,0,2,0,0,2402804
249,4,0.32,0.11,1,6803.46,0,43,32,1790,0,6,3,1,1,1,0,3,3,2,1,1,1,2475159
267,11,0.47,0.04,4,2025.32,1,17,86,997,0,4,2,3,0,7,0,1,3,0,1,0,0,2496663
210,11,0.48,0.06,4,2069.84,0,17,90,1746,0,2,4,2,0,10,1,2,2,2,2,1,0,2389638
74,11,-0.45,0.12,1,-1910.91,1,17,80,1475,1,4,4,3,0,16,0,1,1,2,2,1,0,2378253
121,11,0.19,0.18,2,802.57,0,17,33,322,1,4,4,1,0,16,0,0,3,0,3,0,0,2515811
359,25,-1.5,0.21,1,-42780.9,1,45,77,1226,1,4,5,3,1,8,0,3,1,3,0,1,0,2495028
216,33,0.25,0.1,4,878.52,0,24,12,1054,0,6,4,1,0,6,1,3,3,4,0,1,0,2481353
155,3,0.26,0.18,1,2415.66,1,18,19,1811,0,2,3,2,1,11,0,3,3,3,0,0,0,2475541
265,11,0.28,0.11,5,1230.8,1,17,88,391,1,2,3,3,0,14,2,1,0,0,2,1,0,2507191
227,22,-0.06,0.06,5,-163.05,1,29,71,1819,1,4,4,1,0,5,0,2,1,3,3,1,1,2353828
40,11,-1.5,0.04,1,-6610.39,0,17,84,159,0,2,3,3,0,9,0,1,0,2,4,1,0,2400132
105,3,0,0.19,1,2.72,1,18,109,1292,0,3,4,2,0,4,1,0,3,3,3,0,0,2349840
210,43,0.48,0,1,6886.75,0,48,69,958,0,3,2,1,0,4,0,1,1,2,0,1,1,2418317
205,45,0.24,0.13,5,868.66,0,46,168,5475,0,6,2,2,1,12,0,2,3,1,4,1,1,2453307
199,33,-0.01,0.19,4,-33.31,0,24,113,2933,0,3,5,1,1,14,1,2,3,3,2,0,0,2409528
161,22,0.5,0.07,3,1484.18,0,29,85,39,0,2,2,1,0,2,1,3,0,0,2,1,1,2412485
217,11,0.48,0.06,4,2091.95,0,17,143,2017,0,5,3,1,1,15,0,2,3,0,3,1,0,2471183
39,33,0.41,0.16,1,1500.07,1,24,16,455,0,0,5,3,1,5,0,2,2,3,0,0,0,2385807
108,33,0.08,0.06,2,287.74,0,24,22,1240,1,4,4,1,1,4,1,2,3,0,4,0,0,2408475
133,3,0.1,0.18,1,938.57,0,18,64,1312,1,4,3,3,1,5,2,2,3,2,2,0,0,2490344
67,45,0.37,0.16,1,1285.22,0,46,33,1084,0,4,3,3,0,9,2,3,3,3,0,0,0,2484197
71,45,0.06,0.06,2,213.78,0,46,172,3235,0,3,4,3,0,4,0,2,3,0,1,0,0,2484635
300,4,0.32,0.06,1,6809.39,0,43,26,1382,0,5,4,2,0,2,0,1,3,3,2,1,0,2430385
329,47,-0.24,0.16,4,-1688.11,0,9,134,1970,1,3,3,3,1,11,0,3,1,0,3,1,1,2500054
154,3,0.26,0.1,1,2393.36,0,18,207,25989,1,6,2,3,0,13,0,3,1,0,0,1,1,2459426
273,11,-0.21,0.04,4,-883.47,1,17,58,241,0,3,4,1,0,13,0,3,3,3,3,0,0,2346594
165,43,0.35,0.1,1,5000.04,1,48,170,2754,0,3,4,1,1,10,1,3,3,3,0,0,0,2421949
167,45,0.26,0.04,3,921.46,0,46,20,915,0,4,2,1,1,0,1,3,3,2,0,0,0,2447177
202,11,0.48,0.25,5,2060.07,1,17,206,25668,0,3,5,1,1,4,2,2,1,0,3,1,0,2439822
332,11,0.11,0,5,472.48,1,17,176,3336,0,2,3,1,1,17,0,3,1,1,0,0,0,2461283
167,44,0,0.01,4,1.76,0,13,151,3531,0,3,4,1,0,0,2,1,1,0,4,1,0,2342007
431,25,0.26,0.01,1,7388.65,1,45,80,3312,0,4,5,2,1,8,1,1,3,0,4,0,0,2456579
318,4,-0.81,0.02,1,-17272.17,1,43,152,2707,1,4,3,1,0,0,1,3,3,4,2,0,0,2428346
110,47,0.44,0.13,1,3188.8,0,9,55,100,1,3,3,2,0,4,2,2,3,0,1,0,0,2504097
207,11,0.32,0.06,3,1384.17,0,17,36,2153,0,3,2,1,1,6,1,0,2,3,3,1,1,2359435
121,33,0.32,0.06,2,1140.56,0,24,154,34615,0,2,2,2,0,7,0,3,0,0,3,1,0,2457885
169,43,0.37,0.16,1,5247.84,1,48,113,1068,0,6,3,2,1,2,1,2,3,3,4,1,0,2443197
56,11,0.25,0.06,1,1059.29,1,17,136,2341,1,6,3,3,1,2,2,3,1,4,3,1,1,2353021
41,19,0.16,0.06,2,190.88,1,36,102,1709,1,6,4,2,1,13,2,0,3,0,2,1,1,2372975
144,45,-0.57,0.18,4,-2056.9,0,46,128,3635,1,6,3,2,0,7,1,2,1,3,2,1,0,2472814
171,22,0.11,0.13,5,327.16,0,29,47,693,0,5,3,2,1,17,1,0,1,3,0,1,1,2360011
173,3,-0.03,0.21,1,-271.9,0,18,97,3483,1,5,3,1,0,2,1,3,1,0,4,1,0,2463981
112,11,0.22,0.1,2,955,1,17,125,1973,1,2,2,1,1,5,0,2,3,3,0,0,0,2363971
291,47,0.16,0.19,3,1134.71,1,9,31,1546,0,6,3,2,1,3,0,3,3,2,2,1,1,2477746
292,4,-0.74,0.12,1,-15762.93,1,43,101,1721,0,6,3,2,1,15,0,1,3,3,1,1,0,2430429
84,33,0.38,0.11,2,1403.32,0,24,130,3277,0,3,3,1,1,11,1,3,1,2,1,1,1,2464375
306,4,0.48,0.04,1,10196.19,0,43,162,17465,0,4,3,3,0,7,2,2,1,2,4,1,1,2483568
394,25,0.03,0.13,1,850.88,0,45,74,787,1,6,3,3,1,1,1,2,1,0,3,1,1,2487808
138,3,0.45,0.06,1,4185.45,0,18,133,1247,0,6,5,3,1,0,0,0,3,3,1,1,1,2375459
210,11,0.47,0.03,3,2074.81,1,17,192,9727,0,4,2,1,1,2,2,2,0,2,1,1,1,2438373
173,33,0.02,0.06,3,72.72,0,24,147,2771,1,2,3,3,0,10,1,3,0,2,3,1,1,2412528
273,33,0.11,0.1,5,403.49,1,24,152,1392,0,4,3,3,1,15,0,0,3,0,2,0,0,2376909
173,25,0.11,0.19,1,3117.07,1,45,207,5258,1,3,4,2,1,13,2,3,3,4,0,0,0,2493929
261,4,0.34,0.1,1,7240.08,1,43,44,1301,1,6,4,1,1,4,0,3,3,3,3,1,0,2476159
149,22,0.34,0.06,4,960.41,1,29,41,182,0,3,4,3,1,0,0,3,3,4,0,0,0,2356570
343,25,0.31,0.19,1,8785.08,1,45,184,2501,0,2,3,3,1,2,0,2,0,2,0,1,1,2478979
180,43,0.1,0.21,1,1428.8,0,48,11,1908,0,3,4,3,1,5,0,3,3,1,1,0,0,2415382
372,47,0.5,0.06,4,3606.59,1,9,36,166,0,2,5,2,0,10,2,1,0,0,2,1,1,2507125
101,33,-0.19,0.06,2,-675.39,0,24,47,894,1,4,4,2,0,14,1,3,3,0,0,0,0,2428466
223,43,0.26,0.06,1,3729.43,0,48,70,324,0,4,2,3,0,16,1,1,3,2,2,0,0,2417062
421,47,0.32,0.13,5,2319.52,0,9,32,402,1,6,2,3,1,15,2,1,3,2,2,1,1,2509771
138,43,0.04,0.21,1,574.46,1,48,131,1624,0,5,3,3,1,8,1,3,3,3,0,1,0,2422155
173,16,0.26,0.04,4,810.62,0,6,25,1714,0,3,4,2,1,0,0,3,1,3,1,1,1,2461169
256,4,0.01,0.07,1,215.66,0,43,54,920,0,5,4,2,1,10,0,1,3,4,2,1,0,2430873
33,44,0.01,0.16,2,23.45,0,13,84,1623,0,6,4,2,0,9,1,2,3,0,2,1,1,2408505
129,11,0.37,0.07,2,1553.96,1,17,93,2088,1,6,2,2,0,12,1,0,3,3,4,1,1,2367485
86,3,0.47,0.18,1,4341.2,1,18,89,1053,1,2,5,1,1,2,1,2,1,1,4,0,0,2389750
250,11,0.11,0.07,4,472.13,0,17,62,494,1,6,3,3,0,12,0,1,3,0,3,1,1,2449886
84,3,0.18,0.19,1,1684.18,0,18,75,2335,0,5,4,1,1,8,0,2,1,0,3,1,0,2405662
501,47,0.26,0.03,5,1826.03,0,9,124,1382,0,5,3,2,1,6,1,2,3,2,0,1,0,2409777
303,4,0.35,0.13,1,7491,0,43,131,2503,0,2,4,2,0,12,0,1,0,3,4,1,1,2400358
99,3,0.07,0.18,1,655.83,0,18,140,3146,0,5,2,1,0,14,1,1,3,0,3,1,1,2432141
36,45,0.35,0.03,1,1270.32,0,46,67,416,1,6,4,2,1,15,0,3,1,2,3,1,1,2520062
133,3,-1.71,0.16,1,-15611.73,1,18,43,1134,1,3,3,3,1,17,2,2,3,2,1,0,0,2490332
236,33,0.26,0.1,5,953.76,0,24,51,551,0,2,4,2,1,9,0,3,2,0,3,1,0,2459231
246,45,0.35,0.04,5,1286.98,1,46,90,294,0,6,2,3,0,8,1,1,3,2,3,1,1,2520121
285,45,0.47,0,5,1679.68,0,46,143,2668,0,5,3,2,1,1,0,3,1,2,1,1,0,2446054
283,4,0.01,0.12,1,215.7,0,43,20,1676,0,4,3,2,1,1,1,3,3,2,3,0,0,2465274
79,22,0.34,0.02,1,998.26,1,29,84,935,0,4,2,3,1,10,1,1,3,0,2,0,0,2432176
163,45,0.26,0.19,4,924.7,0,46,77,321,1,5,3,2,1,2,2,1,3,3,1,1,1,2473756
94,45,-0.19,0.1,1,-678.07,1,46,61,1586,0,4,3,2,0,11,2,1,1,2,2,1,0,2448418
160,11,0.11,0.01,2,483.46,0,17,82,426,0,3,4,3,1,6,0,0,3,4,1,0,0,2515950
87,3,0.29,0.16,1,2663.5,1,18,31,54,0,4,5,2,1,9,1,3,1,2,0,1,0,2413626
34,33,0.44,0,1,1610.24,1,24,86,2114,1,4,2,1,1,10,0,2,3,1,1,0,0,2354030
410,25,0.48,0.03,1,13699.83,1,45,76,2133,1,2,3,1,1,14,0,2,1,4,1,0,0,2492801
109,3,0.29,0.25,1,2671.5,1,18,121,1489,0,2,4,3,1,9,1,0,3,2,1,0,0,2364811
32,11,0.25,0.12,1,1045.98,1,17,158,1731,0,4,3,3,1,1,0,3,1,2,1,1,1,2459784
273,4,0.1,0.1,1,2124.88,0,43,19,26,1,3,4,2,0,4,0,0,2,2,3,1,1,2357469
38,33,0,0.18,1,1.75,0,24,22,278,0,6,3,1,0,13,2,1,3,3,0,1,0,2347748
260,45,0.28,0.06,5,979.79,1,46,105,3161,0,4,4,1,1,8,1,0,3,0,4,0,0,2419226
116,3,-0.11,0.06,1,-1004.91,0,18,118,2873,0,4,3,2,1,10,2,2,1,3,1,1,0,2439243
270,11,0.21,0.02,4,893.36,0,17,165,2461,1,6,2,2,0,15,0,0,1,2,3,1,0,2358325
94,3,-0.7,0.19,1,-6448.17,0,18,109,1498,0,4,4,1,0,2,1,1,3,0,3,0,0,2432149
195,16,0.11,0.04,5,358.29,0,6,73,269,0,3,4,1,1,12,2,3,0,2,4,1,0,2352656
207,43,0.04,0.16,1,571.66,0,48,86,384,0,4,3,3,0,12,0,3,0,4,0,1,0,2420982
280,4,0.19,0.19,1,4064.03,1,43,109,1649,1,4,4,1,1,3,0,1,1,2,0,1,0,2467007
405,25,0.31,0.1,1,8820.49,0,45,175,1508,1,2,4,2,0,16,0,2,0,4,0,1,1,2493778
173,33,-0.74,0.21,4,-2605.46,1,24,99,37252,0,2,3,3,0,1,0,2,2,1,0,1,1,2386163
233,11,0.41,0.11,4,1728.15,1,17,34,1359,0,4,2,1,1,14,1,3,3,0,2,0,0,2351458
102,11,0.35,0.04,1,1525.6,1,17,11,1391,1,4,3,2,1,13,1,1,3,4,2,0,0,2432892
313,4,-1.24,0.1,1,-26461.86,1,43,88,2886,0,5,4,2,0,11,0,3,3,2,4,1,1,2463149
78,35,-0.81,0.16,1,-2242.74,1,75,39,1726,1,2,4,1,1,10,1,2,0,3,3,1,0,2366658
430,25,-0.38,0.01,1,-10795.56,0,45,114,2155,0,2,3,1,0,10,0,3,3,0,0,0,0,2488446
33,11,0.22,0.19,1,952.68,1,17,34,1782,1,2,3,1,0,4,2,0,0,4,4,1,0,2404207
220,4,-0.15,0.25,1,-3186.06,0,43,62,148,1,4,3,2,0,17,0,2,3,3,4,0,0,2362910
115,30,0.19,0.21,4,321.71,0,7,182,33820,0,3,4,3,1,7,0,2,0,3,2,1,1,2347066
305,32,0.41,0.06,1,8494.32,1,69,28,167,0,0,2,3,1,1,2,3,2,3,3,0,0,2510554
209,43,-0.58,0.18,1,-8309.18,1,48,87,1014,0,5,4,3,1,1,1,1,3,2,4,1,0,2414210
154,22,0.34,0.16,4,1012.15,0,29,41,1184,0,0,3,1,0,3,0,3,2,1,2,0,0,2498950
246,4,-0.81,0.16,1,-17189.31,0,43,146,1256,0,3,2,1,0,3,1,2,3,4,2,0,0,2350139
124,33,0.47,0.07,3,1737.37,0,24,102,3560,1,6,4,2,0,8,1,0,1,1,3,1,1,2359851
95,3,0.29,0.21,1,2660.73,1,18,74,24,0,0,4,3,0,8,0,2,2,3,2,0,0,2385795
360,25,0.5,0.06,1,14263.37,1,45,97,1698,1,5,3,2,0,9,0,2,3,2,0,1,1,2425790
377,47,0.5,0.06,4,3503.3,0,9,181,38697,0,2,4,3,1,7,1,1,3,0,0,0,0,2389054
104,3,0.47,0.03,1,4363.97,1,18,62,1002,0,5,5,1,0,15,0,3,3,2,3,1,0,2463285
247,47,0.47,0.16,3,3348.71,1,9,26,1613,1,2,2,2,1,3,0,1,3,3,0,0,0,2449562
211,44,0.44,0.06,5,1465.54,0,13,190,3573,0,5,2,2,1,13,0,2,3,2,2,1,1,2399712
339,4,0.06,0.02,1,1279.34,0,43,155,3327,1,6,4,2,0,6,1,2,3,0,1,1,1,2401123
144,11,0.31,0.21,3,1321.71,1,17,38,2140,0,6,3,1,0,1,0,3,3,0,2,1,1,2477638
169,43,0.47,0.06,1,6666.34,1,48,136,2624,0,6,3,2,1,5,0,2,1,2,0,1,0,2397265
75,45,0.18,0.19,1,653.17,1,46,67,694,0,3,4,3,1,17,0,2,3,2,3,0,0,2448518
175,11,0.38,0.19,3,1622.15,1,17,52,320,1,6,2,2,1,11,2,1,3,4,2,1,0,2509421
31,12,0.18,0.16,1,324.64,0,40,101,3081,1,5,2,2,1,10,1,3,3,0,0,1,0,2464967
199,11,0.04,0.13,4,177.18,1,17,141,3006,0,4,4,1,0,5,0,1,3,3,4,0,0,2450306
36,11,0.31,0.02,1,1343.68,0,17,119,3187,0,5,4,3,1,16,1,2,1,2,4,1,1,2390117
265,4,0.11,0.04,1,2343.14,1,43,109,1332,0,3,5,3,0,3,1,0,3,4,3,0,0,2365246
422,47,0.37,0.25,5,2599.11,1,9,53,1761,0,3,4,3,1,10,0,3,3,2,0,0,0,2356941
144,22,0.35,0.25,5,1028.12,1,29,61,240,1,5,4,3,0,7,2,2,3,3,3,1,0,2506681
289,4,-0.7,0.16,1,-14970.26,0,43,60,1703,0,3,2,2,1,9,0,1,1,4,0,1,0,2378829
384,25,0.25,0,1,7130.63,0,45,170,1740,0,6,3,2,1,7,0,3,3,3,0,1,0,2487365
368,25,0.29,0.04,1,8240.61,0,45,110,1976,1,2,4,1,0,7,0,3,1,0,4,0,0,2456528
99,3,0.16,0.06,1,1465.36,0,18,78,2020,1,2,2,1,0,1,0,3,0,2,4,1,1,2497780
170,27,0.35,0.07,1,4073.42,1,67,174,2159,1,3,4,1,0,3,2,3,2,0,3,1,0,2352691
135,33,0.11,0.06,2,405.46,0,24,190,2994,1,5,4,1,1,15,0,3,1,0,4,1,0,2499757
98,3,0.29,0.1,1,2718.73,1,18,38,1617,1,2,3,2,0,10,0,3,3,2,3,0,0,2463354
71,48,0.26,0.25,2,298.92,0,41,77,1811,0,4,4,3,1,15,1,3,3,2,2,0,0,2466175
164,47,0.47,0.16,2,3349.42,1,9,35,296,1,2,3,1,1,12,0,3,3,2,2,0,0,2476879
80,48,0.26,0.03,3,313.57,0,41,23,742,1,2,2,2,0,15,0,2,3,4,3,0,0,2398502
129,45,-0.21,0.01,3,-758.31,0,46,52,1514,0,4,2,1,1,8,2,3,0,2,0,1,0,2448033
210,5,0.29,0.16,1,5229.94,0,65,37,1218,1,4,3,3,1,17,1,0,3,0,1,0,0,2360077
438,47,0.47,0.19,5,3316.06,0,9,117,3599,1,4,4,2,0,14,0,3,3,2,3,0,0,2356935
242,8,0.41,0.16,1,8734.1,1,4,190,3146,0,6,3,3,0,3,1,2,1,0,1,1,1,2389801
155,22,0.44,0.02,4,1268.09,0,29,83,1495,0,6,4,1,0,9,1,3,1,2,0,1,1,2464593
40,33,0.19,0.01,1,681.08,0,24,43,399,0,5,2,2,1,5,0,1,1,4,2,1,1,2378780
314,38,0.47,0.1,5,2157.24,1,33,41,2048,0,2,4,3,1,1,1,3,3,2,3,0,0,2392341
165,3,-0.08,0.1,1,-744.73,0,18,88,1908,1,3,4,1,1,15,0,3,3,0,0,0,0,2500444
182,11,0.5,0,3,2192.82,0,17,73,419,0,4,2,1,1,16,2,2,3,3,0,0,0,2505854
284,4,0.47,0.07,1,10025.33,0,43,80,1683,0,0,3,2,1,9,0,2,2,0,3,0,0,2385573
322,25,0.48,0.16,1,13622.89,0,45,204,35299,1,6,3,2,0,5,2,0,1,3,0,1,0,2481986
112,3,0.45,0.06,1,4161.23,0,18,49,402,1,2,4,3,1,2,0,3,0,1,4,1,0,2451189
102,3,0.01,0.07,1,94.56,0,18,44,1569,1,3,4,2,0,13,0,2,1,3,2,1,1,2406447
228,4,0.26,0.25,1,5572.16,0,43,81,893,1,6,4,2,1,0,2,0,3,0,2,1,1,2482189
183,43,0.35,0.16,1,4997.15,0,48,32,30,0,5,4,1,0,10,0,1,3,3,0,1,0,2443826
186,22,0.26,0.11,4,742.77,0,29,78,132,0,2,3,1,1,12,2,3,3,3,1,0,0,2513510
433,25,0.45,0.02,1,12782.09,1,45,80,1968,0,5,4,1,0,6,1,3,3,2,1,1,1,2479524
471,47,-0.02,0.04,5,-143.45,1,9,183,1846,0,5,2,1,0,2,0,2,3,2,3,1,1,2399535
111,3,0.24,0.07,1,2220.06,0,18,47,437,1,2,5,2,1,2,2,1,0,3,1,1,0,2506937
225,4,0.41,0.21,1,8773.44,1,43,54,1282,1,3,4,2,0,16,0,2,3,0,4,0,0,2424653
231,43,-0.24,0.07,1,-3384.43,1,48,11,1637,0,4,3,2,0,6,0,2,3,3,3,0,0,2443281
60,11,0.31,0.1,1,1351.66,0,17,209,24083,1,5,4,3,0,8,2,3,3,2,2,1,1,2371776
143,45,0.16,0.02,2,578.99,1,46,68,1545,0,6,5,3,0,15,1,2,1,3,4,1,0,2473073
158,3,-0.74,0.18,1,-6765.77,1,18,88,1968,1,4,2,1,1,11,0,2,3,0,0,0,0,2424096
173,45,0.11,0,2,405.85,0,46,186,1166,0,5,2,2,0,2,0,3,3,3,4,1,0,2484131
100,33,0.08,0.07,2,281.49,0,24,174,1548,0,2,3,2,0,11,0,2,1,0,3,0,0,2407077
104,3,0.34,0.19,1,3154.8,0,18,34,1690,1,2,4,1,0,17,0,1,3,4,4,0,0,2495572
99,11,0.47,0.06,1,2070.55,1,17,135,3406,0,4,2,1,1,8,1,2,3,4,3,0,0,2383337
133,12,0.35,0.06,5,593.16,0,40,195,3449,0,2,5,3,0,11,0,3,1,3,0,0,0,2500287
116,33,0.31,0,2,1119.37,1,24,51,465,0,2,3,2,0,8,2,2,3,2,0,0,0,2505413
239,45,0.11,0.16,5,388.98,1,46,67,545,1,3,4,2,1,7,1,3,1,2,0,1,1,2446790
426,25,0.47,0.02,1,13344.26,0,45,79,829,0,4,4,2,0,15,0,3,3,4,4,0,0,2494294
36,45,0.26,0.06,1,942.47,1,46,85,1640,0,2,2,1,0,14,2,1,3,2,4,0,0,2448708
130,33,-0.41,0.06,2,-1422.95,0,24,143,2563,1,4,2,1,0,9,0,0,3,3,0,0,0,2376113
330,25,-0.24,0.12,1,-6816.44,0,45,88,117,1,3,4,3,1,17,0,0,3,0,0,0,0,2374913
144,30,0.37,0.01,4,713.47,1,7,152,3117,0,0,4,2,1,1,0,2,2,2,2,0,0,2347184
42,45,0.06,0.04,1,211.3,0,46,40,509,0,5,3,1,1,15,1,2,1,0,3,1,1,2484613
168,47,-0.24,0.1,2,-1682.25,1,9,31,425,1,5,1,1,0,2,2,3,3,1,3,1,0,2512684
173,33,0.35,0.21,1,1290.32,1,24,19,1573,1,6,5,1,1,7,0,2,3,3,4,1,0,2362744
148,3,0.39,0.11,1,3628.97,0,18,191,1685,0,6,3,1,0,13,0,1,1,3,1,1,1,2378542
107,12,0.34,0.16,5,644.56,1,40,139,1388,1,4,3,2,1,17,1,3,3,0,1,0,0,2351912
268,45,-0.11,0.12,5,-401.97,1,46,34,1462,1,5,3,2,0,6,2,2,1,3,3,1,1,2474667
236,33,0.37,0.01,5,1294.83,1,24,30,151,1,4,3,2,0,6,1,1,3,4,0,0,0,2433917
300,47,0.32,0.16,3,2276.05,1,9,110,2121,0,3,4,2,1,5,0,1,3,0,3,0,0,2496197
259,11,0.25,0.1,4,1077.44,0,17,70,35,1,3,4,3,1,3,1,3,3,1,3,0,0,2351409
380,25,0.08,0,1,2285.98,0,45,142,2163,0,6,4,2,1,13,2,2,3,2,0,1,0,2480062
167,16,0.16,0.1,3,517.99,1,6,78,2410,1,6,4,3,1,13,0,2,3,3,0,1,1,2470606
170,45,0.06,0.25,4,222.59,0,46,102,2613,1,6,5,1,1,3,1,2,3,2,3,1,0,2447091
86,45,0.08,0.13,1,296.08,0,46,71,635,1,3,3,1,1,17,0,2,3,3,0,0,0,2474919
82,11,0.13,0,1,570.77,0,17,201,1756,0,4,5,3,1,3,1,1,1,4,3,1,1,2411058
298,4,0.11,0.13,1,2333.56,1,43,180,13050,0,6,4,2,0,4,0,2,3,4,3,1,1,2436613
217,33,0.5,0.16,5,1769.45,1,24,49,122,1,2,3,3,0,15,0,2,0,1,0,1,1,2517977
90,31,0.37,0.03,1,2253.72,1,72,127,3788,0,4,3,1,1,15,0,2,0,3,1,1,0,2383753
482,47,0.44,0.02,5,3141.02,0,9,89,1122,0,3,3,2,1,6,0,2,3,0,2,0,0,2343688
422,25,0.26,0.04,1,7384.9,0,45,101,2797,0,2,3,2,0,9,1,2,0,3,2,1,1,2495286
414,47,0.24,0.16,5,1690.15,1,9,170,2675,0,5,4,2,1,0,1,2,3,2,1,1,1,2369203
509,47,0.45,0.02,5,3219.16,1,9,34,845,0,4,3,1,0,7,2,0,3,4,3,0,0,2437701
111,22,0.29,0.25,4,663.15,1,29,71,58,0,5,4,3,0,17,2,1,3,1,2,1,1,2348245
325,11,0.08,0.02,5,350.41,1,17,130,2633,0,3,4,3,1,9,2,1,3,2,0,0,0,2352127
283,4,0.25,0.01,1,5357.56,0,43,18,1471,0,4,3,3,1,16,1,2,3,2,4,0,0,2401935
69,10,0.26,0.1,1,714.7,0,26,76,3725,1,5,4,3,0,7,1,3,3,0,0,1,0,2464849
166,27,0.35,0.18,1,4120.29,1,67,84,922,0,3,2,3,1,15,0,2,3,0,1,0,0,2354855
138,48,0,0,5,1.47,0,41,206,36590,0,3,4,2,1,17,1,0,3,2,2,0,0,2365979
205,33,-1.55,0.21,5,-5711.48,1,24,32,474,1,2,3,2,0,15,0,1,2,1,4,1,0,2466610
166,22,0.5,0.07,4,1453.37,1,29,45,1340,0,6,5,3,1,6,1,3,3,4,3,1,1,2351794
546,47,0.32,0,5,2286.89,1,9,89,2044,1,3,4,2,1,7,1,2,1,2,0,1,0,2391465
258,11,-0.74,0.06,4,-3237.94,0,17,193,10183,0,3,4,1,0,6,2,2,3,2,1,0,0,2491599
193,45,0.21,0.18,4,730.58,1,46,27,114,1,6,1,3,1,1,1,2,1,2,3,1,0,2520224
173,21,0.19,0.02,1,4840.03,0,63,105,1294,0,3,4,3,0,12,0,0,0,0,1,1,0,2347313
114,9,0.48,0.11,1,4224.9,1,2,189,3186,0,5,4,1,0,9,0,1,3,2,2,1,1,2468452
240,45,-1.65,0.02,5,-5713.33,0,46,82,1914,1,5,4,3,0,11,1,2,3,2,2,1,0,2452480
39,45,0.29,0.25,1,1045.19,0,46,49,344,0,2,4,3,0,14,0,1,0,2,1,1,1,2519689
270,4,-0.77,0.06,1,-16329.21,1,43,181,19805,0,2,4,1,1,0,0,3,0,4,2,1,0,2457756
167,22,0.28,0.02,4,570.26,0,29,35,670,0,4,2,2,0,2,0,3,1,4,2,1,0,2461258
93,3,0.47,0.16,1,4306.05,1,18,24,1150,1,6,3,2,0,11,1,1,1,0,3,1,1,2370868
293,11,0.08,0.11,5,355.38,0,17,31,184,1,2,4,2,0,0,0,0,0,0,1,1,1,2514176
32,26,-0.61,0.16,1,-1319.49,0,59,172,2975,0,2,3,3,0,15,0,2,2,3,2,1,0,2385844
172,33,0.29,0.07,4,1017.28,0,24,33,1344,1,3,4,1,0,9,1,1,3,3,2,0,0,2411300
216,47,-0.06,0.13,2,-432.16,0,9,202,1295,0,4,2,2,1,2,2,0,3,2,2,0,0,2405264
103,3,0.25,0.21,1,2297.66,0,18,87,1209,0,2,3,1,0,11,2,2,1,0,2,0,0,2483442
94,45,0.38,0.04,1,1370.43,0,46,117,2369,1,5,3,3,1,4,0,2,1,3,3,1,0,2453374
